heart_rate_bpm,steps,spo2_pct,hr_mean,hr_std,steps_mean,steps_std,spo2_mean,spo2_std
58.25,0.0,97.40833333333336,71.8375,14.839335162181465,97.99999999999999,83.85740763233032,97.31500000000001,0.20640963706090615
59.26666666666667,0.0,97.26666666666668,68.98249999999999,14.15405181813215,77.75833333333333,80.20286248778511,97.3225,0.20276065376709243
58.3,0.0,97.4,66.51666666666668,13.585217433521226,57.15,69.3016843719554,97.33083333333335,0.2042016221021383
58.575,25.416666666666668,97.525,63.28416666666666,10.672163984166374,44.699999999999996,61.53213804464855,97.39083333333335,0.15358122072059457
76.86666666666666,84.0,97.625,62.450833333333335,8.958496079486357,38.375,52.39144052346207,97.40916666666668,0.1703504919965258
80.14999999999999,199.33333333333331,97.65833333333336,62.2975,8.598631683063722,42.875,64.08546148274814,97.42,0.18325756009871855
86.79166666666667,198.0,97.49166666666667,65.09916666666666,11.423616058762846,54.791666666666664,80.49376221902443,97.46416666666667,0.12952012570624027
94.95833333333331,50.5,97.64166666666668,68.88333333333333,14.372587290815053,55.725,80.37224401511193,97.47416666666668,0.13963411182508936
99.31666666666666,51.66666666666666,97.46666666666664,73.04083333333332,16.62776916972713,60.891666666666666,78.01818055372468,97.49166666666667,0.12435016269775594
88.86666666666667,52.16666666666666,97.01666666666668,76.13416666666667,16.380468387648907,66.10833333333332,75.1869691108378,97.45,0.19551293727519364
91.48333333333332,43.0,97.45833333333331,79.4575,15.706282384038568,70.40833333333333,72.15454574884541,97.45500000000001,0.19496755032315144
90.075,52.583333333333336,97.31666666666666,82.53833333333333,14.260793075274682,75.66666666666666,68.26452045599106,97.46000000000001,0.19018347216942436
88.45,51.75,97.55,85.55333333333333,11.48371176068387,80.84166666666667,63.69995554488051,97.47500000000001,0.19083960041463344
96.225,50.75,97.275,89.31833333333333,6.9216445719385815,83.375,61.72390049223485,97.45,0.19972975569163764
91.25833333333333,49.833333333333336,97.35833333333332,90.7575,5.366460270358223,79.95833333333334,62.62452101785729,97.42333333333333,0.19139675036265558
87.69166666666666,203.91666666666663,97.66666666666669,91.51166666666667,4.08768702143218,80.41666666666666,63.60437858597977,97.42416666666666,0.19254829440691987
87.75,197.16666666666663,97.175,91.60749999999999,3.974398102578262,80.33333333333333,63.43352211879032,97.3925,0.20579753024950184
87.575,146.66666666666666,97.425,90.86916666666666,3.9685454039807455,89.94999999999999,65.65870181062665,97.37083333333334,0.18721686441395538
86.44166666666666,146.33333333333334,97.46666666666664,89.58166666666666,2.855990023152316,99.41666666666666,66.3466276460228,97.37083333333332,0.18721686441395538
86.875,150.83333333333334,96.94166666666666,89.3825,2.9782220077019743,109.28333333333333,65.87401696504554,97.36333333333333,0.20375336095086571
57.55833333333334,79.16666666666667,96.95,85.99000000000001,10.398193100394233,112.9,62.74924130179274,97.3125,0.23795845938961036
56.80833333333334,0.0,97.71666666666664,82.66333333333333,13.732836200998559,107.64166666666668,70.13401028137592,97.35249999999999,0.2701751261042368
58.35833333333333,0.0,96.68333333333334,79.65416666666667,15.506320520363515,102.46666666666667,76.35011339097547,97.26583333333333,0.3317659910833576
57.4,0.0,97.3,75.77166666666668,15.75482691074878,97.39166666666667,81.67095651998258,97.26833333333333,0.3319368897327445
59.36666666666667,0.0,97.53333333333336,72.58250000000001,15.497349161018414,92.40833333333333,86.285258046626,97.28583333333333,0.34167908739846514
55.775,0.0,97.44166666666666,69.39083333333333,15.325535179868348,72.01666666666668,80.93433743046671,97.26333333333334,0.3205704791442626
58.325,0.0,97.31666666666666,66.44833333333334,14.191777201022303,52.3,70.38758658797032,97.27749999999999,0.3193611002387332
59.15833333333333,0.0,97.44166666666666,63.60666666666666,12.196157055137483,37.63333333333333,63.48125026968576,97.27916666666667,0.3202586242707105
79.15833333333333,81.83333333333333,97.35,62.87833333333333,10.820908972339332,31.183333333333337,53.73882025565081,97.26750000000001,0.31474686085769044
80.91666666666667,200.25,97.5,62.282500000000006,9.42702924580348,36.125,66.67830048953593,97.32333333333334,0.2996860497171564
80.49166666666666,198.08333333333331,97.39166666666668,64.57583333333332,10.834523759381035,48.016666666666666,83.65123437430965,97.36749999999999,0.26958615975393396
92.46666666666664,51.91666666666666,97.65833333333336,68.14166666666667,13.52731803918769,53.20833333333333,81.9334667788143,97.36166666666666,0.26170735706272086
90.40833333333336,51.833333333333336,97.48333333333332,71.34666666666666,14.697942347800211,58.391666666666666,79.80527081590542,97.44166666666668,0.10907863286709647
92.975,46.16666666666666,97.51666666666668,74.90416666666667,15.242421842053533,63.008333333333326,77.34960965769339,97.46333333333334,0.09885142861019583
95.26666666666668,47.16666666666666,97.175,78.49416666666666,15.403171796382992,67.725,74.4648298166969,97.42750000000001,0.13052895710141416
90.4,47.75,96.625,81.95666666666668,13.503162523947775,72.49999999999999,71.09416030610132,97.34583333333333,0.28488816302562187
92.65833333333336,50.75,97.25,85.39,10.950448014962431,77.57499999999999,67.03951812730116,97.33916666666667,0.28642243041003357
86.84166666666665,49.833333333333336,97.45833333333331,88.15833333333333,5.9309087846927175,82.55833333333332,62.31823012213646,97.34083333333334,0.2871327498725935
84.33333333333333,48.25,97.875,88.67583333333334,5.2444009679223855,79.2,63.25943788464677,97.39333333333333,0.3332824035166507
85.625,199.91666666666663,97.40833333333336,89.14666666666668,4.647816094085913,79.16666666666666,63.18861389464028,97.38416666666667,0.3312772234329457
88.18333333333334,201.66666666666663,97.31666666666666,89.91583333333334,3.5671738346576585,79.52499999999999,63.94355209822388,97.37666666666667,0.3319368897327364
91.46666666666664,145.58333333333334,97.26666666666668,89.81583333333333,3.501125149836033,88.89166666666667,66.26809152000457,97.3375,0.3178158970921028
86.33333333333333,152.83333333333334,97.48333333333332,89.40833333333333,3.6581276834123395,98.99166666666665,67.67426578840733,97.3375,0.3178158970921028
87.06666666666666,146.75,97.4,88.81750000000001,3.4913947343944973,109.05,66.41363090789697,97.32583333333335,0.3126067718831044
58.68333333333334,84.83333333333333,97.65833333333336,85.15916666666666,9.674426523023591,112.81666666666665,63.51898714868695,97.37416666666667,0.32385720256670447
58.75,0.0,97.56666666666666,81.99416666666666,12.526222526029335,108.04166666666666,70.37824669615384,97.46833333333333,0.19179947089873634
57.083333333333336,32.5,97.58333333333331,78.43666666666667,14.112340388276062,106.21666666666665,72.2409398821868,97.50166666666667,0.1781159977148848
59.9,0.0,97.48333333333332,75.74249999999999,14.880270334105134,101.23333333333332,78.0479513891901,97.50416666666668,0.17761494278699544
59.51666666666667,0.0,97.75833333333333,73.26083333333334,15.350318717284743,96.40833333333333,83.02040737146173,97.4925,0.15262365963858804
58.15833333333333,0.0,97.475,70.51416666666667,15.349490305005476,76.41666666666666,79.31331446769738,97.49916666666665,0.149971705150248
57.28333333333333,0.0,97.575,67.42416666666666,14.4830789145706,56.25,68.88026379697415,97.525,0.13670505332623573
59.75,0.0,97.26666666666668,64.25250000000001,11.870095510916178,41.69166666666666,63.0384221705548,97.525,0.13670505332623573
78.14999999999999,76.41666666666667,97.35833333333332,63.43416666666667,10.365397125133663,34.05,51.67633123468183,97.5125,0.14631534100133856
83.04166666666667,193.91666666666663,97.3,63.03166666666666,9.376756460972842,38.766666666666666,63.829269283644145,97.50249999999998,0.1578232524450663
83.52499999999999,200.91666666666663,96.81666666666666,65.51583333333333,11.208478554752485,50.37499999999999,81.30226951185178,97.41833333333332,0.2580733458764249
94.6,49.25,97.24166666666667,69.10083333333333,14.151010657315513,55.3,79.3806581535382,97.38583333333332,0.2577816690319408
83.3,47.333333333333336,97.45833333333331,71.7225,14.105651311433776,56.783333333333324,79.0451523568088,97.37333333333333,0.2500555493840993
86.91666666666667,46.833333333333336,97.4,74.42416666666666,14.176764075785913,61.46666666666666,76.6583650899992,97.365,0.24735639305502563
98.425,52.833333333333336,97.76666666666668,78.315,14.948973807630898,66.75,73.71551296607691,97.36583333333333,0.24883835052372272
85.14166666666667,48.0,97.54166666666669,81.01333333333334,13.244489420132428,71.55,70.3731259207082,97.37250000000002,0.2529471349638681
92.45833333333331,51.0,97.23333333333332,84.53083333333333,10.66091283615055,76.65,66.34438071044038,97.33833333333334,0.24552161655858956
92.00833333333333,50.833333333333336,97.46666666666664,87.75666666666666,6.330340179652497,81.73333333333332,61.596416442180455,97.35833333333333,0.24717540130918383
92.525,47.25,97.15833333333336,89.19416666666666,5.481724758427748,78.81666666666665,62.559154721800496,97.33833333333334,0.2551385486600492
87.14166666666667,193.08333333333331,97.38333333333333,89.60416666666666,5.111232260037557,78.73333333333333,62.38912140057595,97.34666666666666,0.2551083042819074
86.48333333333333,204.58333333333331,97.525,89.9,4.796183861115923,79.1,63.19259215844612,97.41749999999999,0.17840384552685923
92.25,153.66666666666666,97.5,89.66499999999999,4.593602636840112,89.54166666666667,66.2642978980833,97.44333333333334,0.1685449714687823
87.81666666666666,147.91666666666666,97.24166666666667,90.11666666666667,4.092998764828557,99.6,66.77741726654396,97.42166666666667,0.17994340674121911
85.15833333333333,143.66666666666666,97.64166666666668,89.94083333333333,4.279273638173842,109.28333333333333,65.27964772735379,97.44583333333334,0.19250020041677743
58.69166666666666,78.5,96.825,85.9675,10.063493988940003,111.85,63.28772480592986,97.35166666666666,0.24205906839571562
55.575,0.0,97.475,83.01083333333334,13.932649421678818,107.05,70.11991712614739,97.345,0.23711225658373455
57.40833333333333,0.0,97.4,79.50583333333333,15.600751332215689,101.94999999999999,76.2373668951854,97.36166666666666,0.23423107720981853
58.375,0.0,97.51666666666668,76.1425,16.219091902126635,96.86666666666666,81.5350716025599,97.36666666666667,0.2372358830310866
59.34166666666667,0.0,97.59166666666664,72.82416666666667,15.886048430060342,92.14166666666667,85.97789920226342,97.41,0.23451420762984354
56.7,32.75,97.54166666666669,69.78,15.753755284234808,76.10833333333332,79.78949010666433,97.42583333333334,0.23783520853683354
58.425,0.0,97.36666666666667,66.97416666666666,14.925127669698204,55.65,68.63630666485923,97.41,0.23576117859677423
57.833333333333336,0.0,97.375,63.532500000000006,12.161283340996587,40.28333333333333,61.03441146366579,97.39750000000001,0.2337644826173148
81.875,81.91666666666667,97.31666666666666,62.93833333333335,10.92534020715037,33.68333333333333,50.81512728011057,97.405,0.22937112091786632
84.61666666666666,190.0,97.31666666666666,62.88416666666666,10.803599830154976,38.31666666666666,62.68393674559644,97.3725,0.2146648981983972
90.45833333333331,201.25,97.525,66.06083333333333,13.712546661973146,50.59166666666666,80.82168157717935,97.44250000000001,0.09957083836071369
92.08333333333331,49.91666666666666,97.50833333333333,69.71166666666666,15.370380566707917,55.58333333333333,78.86772994806242,97.44583333333334,0.10132227644356852
100.11666666666667,49.333333333333336,97.24166666666667,73.98249999999999,17.37472375213381,60.516666666666666,76.51234266604912,97.43,0.11994082903306894
106.69166666666666,49.91666666666666,97.61666666666667,78.81416666666667,19.176880551465732,65.50833333333333,73.7022334326645,97.44,0.13157404149400173
101.70833333333331,51.16666666666666,97.44166666666666,83.05083333333332,19.076588024281154,70.625,70.34890175685096,97.425,0.1204415743815716
97.975,51.16666666666666,97.65833333333336,87.17833333333331,17.105059896827978,72.46666666666667,69.48293599914827,97.43666666666667,0.13744808222979024
99.5,50.5,97.36666666666667,91.28583333333333,14.101226880560263,77.51666666666667,65.34268404362265,97.43666666666667,0.13744808222979024
101.65,50.75,97.34166666666664,95.66749999999999,8.068853439822242,82.59166666666667,60.44010975572394,97.43333333333332,0.13949866143879672
92.45833333333331,52.5,97.61666666666667,96.72583333333333,6.623380829388336,79.65,61.18785332941281,97.46333333333334,0.14381272115301608
92.10833333333332,200.33333333333331,97.61666666666667,97.475,5.414994043747869,80.68333333333332,63.30898411075483,97.49333333333333,0.1410826743000508
84.59166666666667,204.16666666666663,97.53333333333336,96.88833333333332,6.473916325732853,80.975,63.9298304808377,97.49416666666667,0.14131492280508604
89.02499999999999,143.66666666666666,97.56666666666666,96.58250000000001,6.79062244869633,90.35,65.71819279467088,97.5,0.14315665251916604
82.04166666666667,148.16666666666666,97.19166666666666,94.775,8.036637748231172,100.23333333333332,66.29356010285699,97.495,0.15366911703678462
84.99166666666666,153.58333333333334,97.49166666666667,92.60499999999999,7.362861636719759,110.59999999999998,65.65338510167348,97.4825,0.14763830092911712
56.75,79.75,97.39166666666668,88.10916666666667,12.860321220044018,113.45833333333333,63.360523524968,97.4775,0.15000257199441772
58.36666666666667,0.0,97.16666666666669,84.14833333333334,15.343802183034603,108.34166666666665,70.60196909522749,97.42833333333334,0.16406299603101196
58.39166666666666,0.0,97.51666666666668,80.0375,16.25365972559127,103.29166666666666,76.73835466805693,97.44333333333334,0.16465452046972423
56.68333333333334,0.0,97.65,75.54083333333332,15.82455870408435,98.21666666666667,82.0907093884639,97.47416666666668,0.1721975788820479
56.68333333333334,0.0,97.49166666666667,71.96333333333334,15.617541281488968,92.96666666666667,86.8784822554604,97.46166666666667,0.16509443612522792
57.54166666666666,0.0,97.375,68.50666666666666,14.4447082240872,72.93333333333332,82.34931806144597,97.43750000000001,0.15739242848121093
56.85833333333333,0.0,97.40833333333336,65.73333333333333,13.654014581709337,52.516666666666666,70.68032275457837,97.42500000000001,0.15385980471252667
59.46666666666667,0.0,97.64166666666668,62.77750000000001,10.991354662406971,38.15,64.41793995196008,97.43250000000002,0.16308418260912994
81.90833333333333,82.75,97.525,62.76416666666667,10.965439570265135,31.60833333333333,54.57369931942878,97.46583333333334,0.14095409024060288
80.78333333333333,197.75,97.48333333333332,62.34333333333333,10.061065709450329,36.025,66.10990953623292,97.465,0.1408089503328095
78.36666666666666,200.25,97.54166666666669,64.505,11.00383364733728,48.075,83.62657156802635,97.48,0.14011679431596394
91.30833333333334,50.333333333333336,97.6,67.79916666666665,13.589143525596436,53.10833333333333,81.90860845411122,97.52333333333334,0.09076152445273131
102.725,50.41666666666666,96.86666666666667,72.23249999999999,16.98611108839829,58.15,79.80096575732952,97.45833333333334,0.22682728513993083
99.89166666666668,50.0,97.475,76.55333333333333,18.053342684909214,63.15,77.27925352053659,97.44083333333334,0.21693181781437432
101.09166666666664,49.583333333333336,97.45,80.99416666666666,18.08440560483662,68.10833333333332,74.3109297121989,97.43666666666668,0.2162460304352764
103.39166666666668,47.333333333333336,97.39166666666668,85.57916666666667,17.271741643898544,72.84166666666667,70.9208005715087,97.43833333333335,0.21578166834804025
98.53333333333336,46.833333333333336,97.625,89.74666666666667,14.352936745135995,77.525,67.01494731461223,97.46000000000001,0.22318541259469163
100.61666666666667,50.91666666666666,97.40833333333336,93.86166666666666,9.921958749767956,82.61666666666666,62.2340167392896,97.43666666666667,0.21409441784663097
92.66666666666669,49.5,97.675,94.9375,9.024528688832099,79.29166666666666,63.108192053971834,97.45166666666668,0.22590011995908965
91.40833333333336,198.75,97.53333333333336,96.00000000000001,7.701403792190634,79.39166666666667,63.31720128365646,97.45666666666668,0.22722833460944797
93.35833333333332,200.5,97.61666666666667,97.49916666666667,4.800156649321189,79.41666666666666,63.37024996200441,97.46416666666667,0.23154239939166488
85.13333333333334,147.41666666666666,97.54166666666669,96.88166666666669,5.945566872224764,89.12499999999999,65.80926951200497,97.45833333333334,0.22845427994391404
86.49166666666667,152.41666666666666,97.59166666666664,95.25833333333335,6.373585536618346,99.325,67.036341374025,97.53083333333333,0.09710707466820129
85.24166666666666,152.75,97.55833333333334,93.79333333333334,6.855710650145369,109.6,66.50844418679593,97.53916666666667,0.09534294823308002
58.76666666666667,86.16666666666667,97.70833333333331,89.56083333333335,12.549759017163936,113.25833333333333,63.791017426601584,97.56500000000001,0.1031749084244379
58.6,0.0,97.31666666666666,85.08166666666668,14.84782053674401,108.52499999999998,70.61707783602183,97.5575,0.11872847433232253
58.94166666666666,0.0,97.36666666666667,81.1225,16.08906540054339,103.84166666666665,76.47325089109167,97.53166666666667,0.1299810052599732
59.35,0.0,97.50833333333333,76.99583333333334,15.823497554133818,98.75,81.89166850400822,97.54166666666667,0.12310288781199527
57.083333333333336,48.25,97.475,73.4375,15.908638294226925,98.625,81.97610734797017,97.52166666666666,0.11501476019071548
54.708333333333336,0.0,97.58333333333331,69.7675,15.53098975425951,78.75,79.0446135162032,97.52666666666667,0.11665343840349036
58.425,0.0,97.48333333333332,66.27416666666667,13.420531103223647,58.7,69.59480610675662,97.51333333333334,0.1127791461329106
58.975,0.0,97.29166666666669,63.65833333333334,11.785960208005635,43.95833333333333,64.11171588873242,97.48833333333332,0.1318903397842107
79.33333333333333,85.0,97.53333333333336,62.94250000000001,10.378396699662067,37.21666666666666,54.22127162190418,97.4825,0.12804621561504287
85.05833333333334,205.5,96.325,62.924166666666665,10.334698573193434,42.49166666666666,67.62033683518382,97.35916666666665,0.3843474909859161
87.64999999999999,200.33333333333331,97.45,65.8125,12.788498672732064,53.908333333333324,83.57011222564812,97.33333333333334,0.3665403822934977
94.75833333333333,50.91666666666666,97.61666666666667,69.42833333333333,15.373172479965406,59.0,81.44477603388623,97.36333333333333,0.37714816815245333
93.01666666666668,51.91666666666666,97.55833333333334,72.83583333333334,16.523850163578558,64.19166666666666,78.8802914916171,97.3825,0.38217316384134437
93.09166666666664,48.66666666666666,97.40833333333336,76.21,16.90469919691774,69.05833333333332,75.92577851160041,97.3725,0.3798157854331597
89.925,48.75,97.73333333333332,79.49416666666667,15.938541808118307,69.10833333333332,75.9107160126656,97.39833333333334,0.39600240054143127
82.96666666666667,49.75,97.5,82.32,13.350827759051162,74.08333333333333,72.42866861289835,97.39000000000001,0.39253843092504437
86.47500000000001,46.91666666666666,97.25833333333333,85.125,10.391311363434879,78.77499999999999,68.51016021342488,97.3675,0.39304230444881016
88.30833333333334,53.5,97.49166666666667,88.05833333333334,4.854331780691944,84.12499999999999,63.587104276314726,97.38750000000002,0.3938424592601203
95.90833333333336,51.66666666666666,97.34166666666664,89.71583333333334,4.347472392517564,80.79166666666666,64.40457638923303,97.36833333333333,0.39060731441447105
89.60000000000001,197.91666666666663,97.33333333333331,90.17,4.032687046475771,80.03333333333333,62.79763943428548,97.46916666666667,0.14305151019091936
83.66666666666667,204.0,97.60833333333332,89.77166666666668,4.481063035254536,80.4,63.58388306155259,97.48499999999999,0.14931944379850676
83.64999999999999,151.33333333333334,97.43333333333334,88.66083333333334,4.484390020730071,90.44166666666665,66.28231857873445,97.46666666666667,0.14245423783287162
93.95,152.83333333333334,97.05833333333334,88.75416666666666,4.593505966895001,100.53333333333333,67.43741039651256,97.41666666666666,0.18737135504490915
87.75833333333333,144.58333333333334,97.775,88.22083333333333,4.336358007776081,110.125,66.04753303773256,97.45333333333333,0.21880003836865916
56.85833333333333,82.83333333333333,97.475,84.91416666666666,10.752765973471474,113.53333333333333,63.35286248611966,97.42749999999998,0.19614533853030472
57.56666666666666,0.0,97.825,82.37416666666668,13.824996623355885,108.55833333333332,70.47163699227069,97.46,0.23296266855072367
58.2,0.0,97.56666666666666,79.54666666666667,15.662413331221465,103.86666666666665,76.34815277463345,97.49083333333333,0.22351878701385713
58.36666666666667,0.0,96.925,76.5525,16.633219702907326,98.51666666666665,81.93942357499517,97.43416666666666,0.2862984823355891
57.75833333333333,0.0,97.74166666666667,72.7375,16.065858021950795,93.35,86.71171194051198,97.47416666666666,0.2995740288566959
57.99166666666667,38.0,97.55833333333334,69.57666666666667,15.478275695907403,77.35833333333332,79.7512727751681,97.49666666666666,0.29625231155007226
59.04166666666666,0.0,97.7,67.11416666666665,14.93694981940445,56.95833333333333,69.14316032964058,97.50583333333334,0.3014637643806666
57.63333333333333,0.0,97.65833333333336,64.51249999999999,13.971311683386075,41.825,62.427222442231624,97.52833333333334,0.30383861050656147
79.72500000000001,84.41666666666667,97.04166666666669,63.089999999999996,11.062432115994515,34.98333333333333,51.74460668502246,97.52666666666667,0.30673509703500706
78.13333333333334,198.66666666666663,97.40833333333336,62.1275,8.881364914635185,40.391666666666666,65.47697797746734,97.49000000000001,0.2954594664184796
80.86666666666666,202.83333333333331,97.69166666666666,64.52833333333334,10.411852368963253,52.391666666666666,82.81915492710317,97.51166666666668,0.30210679985480227
91.55,51.5,97.05833333333334,67.92666666666666,13.08892237309429,57.541666666666664,80.77526790002617,97.43500000000002,0.3109076715793954
92.425,50.333333333333336,97.425,71.34916666666666,14.645075885265488,62.57499999999999,78.3222455706843,97.42083333333335,0.30744993570169077
86.24166666666667,46.91666666666666,97.5,74.13666666666667,14.551990763644158,67.26666666666667,75.51217913377201,97.47833333333334,0.2534393053207796
83.69166666666666,49.16666666666666,97.55,76.72999999999999,13.587732870788306,72.18333333333332,72.17253418966271,97.45916666666668,0.23809460978753438
87.47500000000001,48.5,97.475,79.67833333333333,12.197638913401574,73.23333333333332,71.6947597823364,97.45083333333335,0.23568425467399845
87.15833333333335,49.5,97.55,82.49000000000001,9.944653784264634,78.18333333333332,67.67271912358963,97.43583333333333,0.22246687921055955
85.72500000000001,48.5,97.33333333333331,85.29916666666668,4.758179199034398,83.03333333333333,63.02522765518313,97.40333333333334,0.2097249815859988
89.34166666666665,49.66666666666666,97.49166666666667,86.26083333333334,4.469462657928523,79.55833333333331,63.89251257839414,97.44833333333334,0.16753477619459323
86.50833333333333,199.33333333333331,97.26666666666668,87.09833333333333,3.444412634261755,79.62499999999999,64.0307995189584,97.43416666666667,0.17701442014219956
85.35833333333333,203.16666666666663,97.26666666666668,87.5475,2.7679159662635318,79.65833333333333,64.1021133922902,97.39166666666667,0.15835769793048896
81.70833333333333,148.5,97.3,86.56333333333333,2.9314814229896786,89.35833333333332,66.65592563935715,97.41583333333334,0.11408857832279092
